Country,Code,Year,Size of Govt,Law & Prop.Rights,Sound Money,Export trade freedom,Regulations,polity,anarchy,transition,occupation,democ,autoc,xrreg,xrcomp,xropen,xconst,parreg,parcomp,exrec,exconst,polcomp,prev Govt size,prev Law,prev Money,prev Export trade,prev Regulations,prev polity,prev democ,prev autoc,prev GDP,Population total,Use of IMF credit (current USD) per capita,foreign net aid in USD per capita,Industry value added (percent of GDP),Research and development expenditure (percent of GDP),Start-up procedures to register a business (number),Inflation in consumer prices (annual percent),Lead time to import median case in days,Logistics performance index,Lead time to export median case in days,Income share held by highest ten percent,Cereal yield kg per hectare,Total debt service as percent of exports of goods services and primary income,Military expenditure percent of central government expenditure,Lending interest rate percent,Employment to population ratio total percent,Agriculture percent of GDP,Tax revenue percent of GDP,High-technology exports percent of manufactured exports,Urban population (% of total),Energy use kg of oil equivalent per capita,Life expectancy at birth total in years,GDP per person employed constant 1990 PPP,Birth rate per 1000 people,Population growth annual percent,Time required to start a business in days,Employment in agriculture (percent of total employment),GDP growth percent,GDP per capita in USD,Net secondary education enrollment,Gross tertiary education enrollment percent,EU member,Informal payments to public officials (percent of firms),CPIA Public sector management quality,Fuel exports (% of merchandise exports),, Random seed
Argentina,ARG,1985,5.220000,4.560000,2.500000,1.690000,3.950000,8.000000,0.000000,0.000000,0.000000,8.000000,0.000000,3.000000,3.000000,4.000000,7.000000,2.000000,3.000000,8.000000,7.000000,7.000000,6.100000,4.200000,2.500000,4.620000,4.090000,-9.000000,0.000000,9.000000,2738.284626,30388781.000000,0.000000,1.284026,39.276155,,,,,,,,2439.537000,,,,,7.634307,,,85.038000,1360.400274,70.631390,19911.000000,22.563000,1.551603,,,3.875123,2909.516802,,35.718310,0.000000,,,7.307024,,0.367542
Argentina,ARG,1990,6.180000,6.030000,2.500000,4.400000,3.580000,7.000000,0.000000,0.000000,0.000000,7.000000,0.000000,3.000000,3.000000,4.000000,5.000000,2.000000,4.000000,8.000000,5.000000,9.000000,5.220000,4.560000,2.500000,1.690000,3.950000,8.000000,8.000000,0.000000,2909.516802,32729740.000000,0.000000,5.155556,36.021881,,,,,,,,2232.249000,,,,,8.123676,,,86.984000,1407.701803,71.543659,18171.000000,21.804000,1.434576,,0.400000,-2.556905,4318.774568,,,0.000000,,,7.800725,,0.272481
Argentina,ARG,1995,8.220000,5.450000,6.570000,8.540000,6.280000,7.000000,0.000000,0.000000,0.000000,7.000000,0.000000,3.000000,3.000000,4.000000,5.000000,2.000000,4.000000,8.000000,5.000000,9.000000,6.180000,6.030000,2.500000,4.400000,3.580000,7.000000,7.000000,0.000000,4318.774568,34994818.000000,0.000000,4.073746,28.441645,,,,,,,36.960000,2799.777000,,,17.846667,47.099998,5.787004,,4.020285,88.164000,1545.550287,72.665122,23714.000000,20.501000,1.255762,,0.600000,5.906920,7373.427403,,,0.000000,,,10.372512,,0.579890
Argentina,ARG,2000,7.780000,5.410000,9.710000,7.650000,6.490000,8.000000,0.000000,0.000000,0.000000,8.000000,0.000000,3.000000,3.000000,4.000000,6.000000,2.000000,4.000000,8.000000,6.000000,9.000000,8.220000,5.450000,6.570000,8.540000,6.280000,7.000000,7.000000,0.000000,7373.427403,37057453.000000,0.000000,1.416449,28.063065,0.438840,,,,,,37.700000,3453.790000,,,11.085518,49.200001,5.053021,,9.351856,89.142000,1661.661097,73.755805,23800.000000,19.413000,1.110916,,0.700000,3.850179,7669.273709,,53.070499,0.000000,,,17.738467,,0.206009
Argentina,ARG,2001,7.940000,3.640000,9.450000,7.350000,5.260000,8.000000,0.000000,0.000000,0.000000,8.000000,0.000000,3.000000,3.000000,4.000000,6.000000,2.000000,4.000000,8.000000,6.000000,9.000000,7.780000,5.410000,9.710000,7.650000,6.490000,8.000000,8.000000,0.000000,7669.273709,37471535.000000,0.000000,3.884549,27.035290,0.424610,,,,,,39.460000,3206.835000,,,27.705426,47.400002,4.892806,,9.267344,89.329000,1563.004985,73.960317,22906.000000,19.302000,1.111209,,0.800000,-3.385457,7170.689698,,58.276718,0.000000,,,17.128506,,0.399167
Argentina,ARG,2002,7.730000,3.530000,7.010000,7.050000,5.790000,8.000000,0.000000,0.000000,0.000000,8.000000,0.000000,3.000000,3.000000,4.000000,6.000000,2.000000,4.000000,8.000000,6.000000,9.000000,7.940000,3.640000,9.450000,7.350000,5.260000,8.000000,8.000000,0.000000,7170.689698,37889443.000000,0.000000,2.151523,32.400286,0.388860,,,,,,40.510000,3240.788000,,5.548971,51.678780,47.799999,10.822087,9.818958,7.669045,89.519000,1502.402133,74.155780,20556.000000,19.199000,1.109095,,1.000000,-0.788999,2579.201638,,62.229858,0.000000,,,17.088650,,0.798768
Argentina,ARG,2003,7.820000,4.010000,6.000000,6.910000,6.110000,8.000000,0.000000,0.000000,0.000000,8.000000,0.000000,3.000000,3.000000,4.000000,6.000000,2.000000,4.000000,8.000000,6.000000,9.000000,7.730000,3.530000,7.010000,7.050000,5.790000,8.000000,8.000000,0.000000,2579.201638,38309475.000000,0.000000,2.783646,34.902236,0.410130,13.000000,,,,,39.900000,3672.573000,,5.347973,19.146249,49.000000,11.042330,12.518780,8.897495,89.710000,1589.541099,74.341268,21062.000000,19.089000,1.102473,66.000000,1.400000,-4.408840,3330.409821,,64.860046,0.000000,,,17.122777,,0.891000
Argentina,ARG,2004,8.150000,4.430000,6.190000,6.650000,6.210000,8.000000,0.000000,0.000000,0.000000,8.000000,0.000000,3.000000,3.000000,4.000000,6.000000,2.000000,4.000000,8.000000,6.000000,9.000000,7.820000,4.010000,6.000000,6.910000,6.110000,8.000000,8.000000,0.000000,3330.409821,38728778.000000,0.000000,2.358453,34.675733,0.365550,13.000000,,,,,36.660000,3668.389000,,5.233927,6.776579,54.299999,9.009673,11.860865,7.719024,89.899000,1717.983821,74.518780,21154.000000,18.968000,1.088569,30.000000,1.200000,-10.894485,4696.070111,,65.358368,0.000000,,,15.993553,,0.030610
Argentina,ARG,2005,7.560000,4.220000,5.440000,6.420000,6.310000,8.000000,0.000000,0.000000,0.000000,8.000000,0.000000,3.000000,3.000000,4.000000,6.000000,2.000000,4.000000,8.000000,6.000000,9.000000,8.150000,4.430000,6.190000,6.650000,6.210000,8.000000,8.000000,0.000000,4696.070111,39145491.000000,0.000000,2.456988,34.679401,0.378680,13.000000,,,,,36.320000,4231.039000,,,6.163242,55.599998,8.442571,,6.826630,90.084000,1710.876254,74.687805,21930.000000,18.833000,1.070230,30.000000,1.100000,8.837041,5640.848503,,63.984810,0.000000,,,16.382920,,0.461421
Argentina,ARG,2006,7.480000,4.160000,6.170000,6.660000,6.080000,8.000000,0.000000,0.000000,0.000000,8.000000,0.000000,3.000000,3.000000,4.000000,6.000000,2.000000,4.000000,8.000000,6.000000,9.000000,7.560000,4.220000,5.440000,6.420000,6.310000,8.000000,8.000000,0.000000,5640.848503,39558750.000000,0.000000,2.909091,35.111829,0.400330,13.000000,,,,,35.380000,3702.288000,,,8.626917,55.900002,7.697517,,7.054182,90.266000,1841.985806,74.849902,22860.000000,18.691000,1.050167,30.000000,1.000000,9.029573,6639.909435,,67.090569,0.000000,19.100000,,15.407375,,0.108633
Argentina,ARG,2007,7.430000,4.200000,7.110000,6.750000,6.080000,8.000000,0.000000,0.000000,0.000000,8.000000,0.000000,3.000000,3.000000,4.000000,6.000000,2.000000,4.000000,8.000000,6.000000,9.000000,7.480000,4.160000,6.170000,6.660000,6.080000,8.000000,8.000000,0.000000,6639.909435,39969903.000000,0.000000,2.535408,33.605646,0.401690,13.000000,,4.100000,2.980000,3.000000,34.920000,4352.267000,,,11.052033,56.599998,8.781107,,6.594450,90.445000,1840.660284,75.009049,23788.000000,18.550000,1.033984,30.000000,0.900000,9.198489,8239.137161,,66.728043,0.000000,,,10.993998,,0.800716
Argentina,ARG,2008,6.400000,4.290000,6.900000,6.760000,6.100000,8.000000,0.000000,0.000000,0.000000,8.000000,0.000000,3.000000,3.000000,4.000000,6.000000,2.000000,4.000000,8.000000,6.000000,9.000000,7.430000,4.200000,7.110000,6.750000,6.080000,8.000000,8.000000,0.000000,8239.137161,40381860.000000,0.000000,3.233630,33.119083,0.421350,14.000000,,,,,33.650000,3906.889000,,,19.468158,56.700001,7.227886,,9.017369,90.622000,1924.259779,75.166268,24027.000000,18.414000,1.025393,30.500000,1.200000,8.402869,9999.093517,,68.686897,0.000000,,,9.447404,,0.637804
Argentina,ARG,2009,6.250000,4.340000,7.030000,6.410000,5.820000,8.000000,0.000000,0.000000,0.000000,8.000000,0.000000,3.000000,3.000000,4.000000,6.000000,2.000000,4.000000,8.000000,6.000000,9.000000,6.400000,4.290000,6.900000,6.760000,6.100000,8.000000,8.000000,0.000000,9999.093517,40798641.000000,0.000000,3.106231,31.735286,0.482920,14.000000,,,,,32.560000,3814.309000,,,15.655000,56.000000,6.234805,,8.686933,90.795000,1852.375034,75.324561,22854.000000,18.283000,1.026810,25.500000,0.700000,7.965573,9231.382900,82.232368,71.250938,0.000000,,,10.341510,,0.576860
Argentina,ARG,2010,6.530000,4.310000,6.590000,6.300000,5.670000,8.000000,0.000000,0.000000,0.000000,8.000000,0.000000,3.000000,3.000000,4.000000,6.000000,2.000000,4.000000,8.000000,6.000000,9.000000,6.250000,4.340000,7.030000,6.410000,5.820000,8.000000,8.000000,0.000000,9231.382900,41222875.000000,0.000000,2.938174,30.904001,0.491910,14.000000,,3.790000,3.100000,3.730000,32.420000,4956.792000,,,10.557500,55.799999,8.175132,,7.504834,90.966000,1910.008945,75.484976,24132.000000,18.153000,1.034455,25.000000,3.000000,3.074946,11198.642570,83.576439,74.829659,0.000000,18.100000,,8.126630,,0.293153
Argentina,ARG,2011,6.200000,4.250000,7.070000,5.830000,5.740000,8.000000,0.000000,0.000000,0.000000,8.000000,0.000000,3.000000,3.000000,4.000000,6.000000,2.000000,4.000000,8.000000,6.000000,9.000000,6.530000,4.310000,6.590000,6.300000,5.670000,8.000000,8.000000,0.000000,11198.642570,41655616.000000,0.000000,2.087594,31.127645,0.515440,14.000000,,,,,31.840000,4504.543000,,,14.087500,56.200001,7.492465,,7.480739,91.133000,1918.749947,75.649049,24856.000000,18.018000,1.044288,25.000000,3.100000,0.050024,13392.916900,85.124413,78.626106,0.000000,,,6.039374,,0.020573
Argentina,ARG,2012,6.160000,4.060000,6.580000,3.870000,6.020000,8.000000,0.000000,0.000000,0.000000,8.000000,0.000000,3.000000,3.000000,4.000000,6.000000,2.000000,4.000000,8.000000,6.000000,9.000000,6.200000,4.250000,7.070000,5.830000,5.740000,8.000000,8.000000,0.000000,13392.916900,42095224.000000,0.000000,4.250363,29.789483,0.579420,14.000000,,11.000000,3.050000,5.000000,30.770000,4358.644000,,,14.060833,56.299999,6.697421,,7.695441,91.295000,1906.054782,75.816244,24315.000000,17.874000,1.049809,25.000000,0.600000,9.451578,14357.411590,89.058121,80.307808,0.000000,,,6.274278,,0.763108
Argentina,ARG,2013,6.120000,3.990000,6.300000,3.770000,5.810000,8.000000,0.000000,0.000000,0.000000,8.000000,0.000000,3.000000,3.000000,4.000000,6.000000,2.000000,4.000000,8.000000,6.000000,9.000000,6.160000,4.060000,6.580000,3.870000,6.020000,8.000000,8.000000,0.000000,14357.411590,42538304.000000,0.000000,0.708773,28.786262,,14.000000,,,,,30.560000,4724.720000,,,17.146667,56.500000,7.384590,,9.843587,91.452000,,75.986098,24530.000000,17.716000,1.047065,25.000000,0.600000,8.386451,14443.065650,,,0.000000,,,4.716257,,0.563748
Armenia,ARM,1970,2.490000,4.000000,5.970000,1.000000,5.470000,-7.000000,0.000000,0.000000,0.000000,0.000000,7.000000,2.000000,1.000000,4.000000,3.000000,4.000000,1.000000,3.000000,3.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2518408.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,59.864000,,69.924268,,22.826000,2.494231,,,,,,,0.000000,,,,,0.919374
Armenia,ARM,1975,2.490000,4.000000,5.970000,1.000000,5.470000,-7.000000,0.000000,0.000000,0.000000,0.000000,7.000000,2.000000,1.000000,4.000000,3.000000,4.000000,1.000000,3.000000,3.000000,1.000000,2.490000,4.000000,5.970000,1.000000,5.470000,-7.000000,0.000000,7.000000,,2825650.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,63.611000,,70.531927,,22.053000,2.115725,,,,,,,0.000000,,,,,0.923479
Armenia,ARM,1980,2.660000,4.000000,5.720000,1.000000,4.470000,-7.000000,0.000000,0.000000,0.000000,0.000000,7.000000,2.000000,1.000000,4.000000,3.000000,4.000000,1.000000,3.000000,3.000000,1.000000,2.490000,4.000000,5.970000,1.000000,5.470000,-7.000000,0.000000,7.000000,,3096298.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,66.050000,,70.684537,12281.000000,22.424000,1.684950,,,,,,,0.000000,,,,,0.907907
Armenia,ARM,1985,2.540000,3.000000,6.520000,1.000000,3.470000,-7.000000,0.000000,0.000000,0.000000,0.000000,7.000000,2.000000,1.000000,4.000000,3.000000,4.000000,1.000000,3.000000,3.000000,1.000000,2.660000,4.000000,5.720000,1.000000,4.470000,-7.000000,0.000000,7.000000,,3339147.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,67.090000,,69.500000,13369.000000,23.446000,1.556122,,,,,,,0.000000,,,,,0.194667
Armenia,ARM,1990,2.240000,1.000000,5.950000,1.000000,1.000000,0.000000,0.000000,10.000000,0.000000,3.000000,3.000000,2.000000,2.000000,4.000000,4.000000,4.000000,2.000000,7.000000,4.000000,2.000000,2.540000,3.000000,6.520000,1.000000,3.470000,-7.000000,0.000000,7.000000,,3544695.000000,0.000000,0.000000,51.955911,,,,,,,,,,,,,17.376270,,,67.421000,2174.534057,67.747805,11711.000000,21.600000,0.055733,,,,636.680690,,23.246620,0.000000,,,,,0.766805
Armenia,ARM,1995,6.780000,3.430000,1.250000,6.110000,4.080000,3.000000,0.000000,5.000000,0.000000,4.000000,1.000000,3.000000,3.000000,4.000000,3.000000,2.000000,3.000000,8.000000,3.000000,7.000000,2.240000,1.000000,5.950000,1.000000,1.000000,0.000000,3.000000,3.000000,636.680690,3223173.000000,21.791260,67.508012,31.986660,,,175.951326,,,,,1859.009000,3.184141,,111.857500,50.200001,42.255313,,,66.057000,510.248442,68.763561,6835.000000,15.962000,-2.050396,,,-8.799999,455.550276,,19.018290,0.000000,,,,,0.684975
Armenia,ARM,2000,6.770000,4.450000,3.660000,6.180000,4.640000,5.000000,0.000000,0.000000,0.000000,6.000000,1.000000,2.000000,2.000000,4.000000,5.000000,3.000000,4.000000,7.000000,5.000000,8.000000,6.780000,3.430000,1.250000,6.110000,4.080000,3.000000,4.000000,1.000000,455.550276,3076098.000000,94.306163,70.183070,38.982539,0.184630,,-0.790884,,,,,1410.218000,9.229334,,31.566000,52.400002,25.547870,,4.726627,64.666000,654.920617,71.276585,10137.000000,13.203000,-0.574466,,,7.300000,621.424826,,34.856560,0.000000,,,10.607854,,0.378964
Armenia,ARM,2001,7.030000,3.840000,3.830000,6.390000,4.600000,5.000000,0.000000,0.000000,0.000000,6.000000,1.000000,2.000000,2.000000,4.000000,5.000000,3.000000,4.000000,7.000000,5.000000,8.000000,6.770000,4.450000,3.660000,6.180000,4.640000,5.000000,6.000000,1.000000,621.424826,3060036.000000,92.544990,69.159317,36.406916,0.279870,,3.145905,,,,29.100000,1902.692000,8.702821,,26.687500,41.299999,28.328155,,10.398727,64.385000,655.464511,71.755829,11221.000000,13.306000,-0.523523,,,3.300000,692.301631,,32.814350,0.000000,,,8.485239,,0.253608
Armenia,ARM,2002,6.980000,4.950000,4.080000,6.640000,6.170000,5.000000,0.000000,0.000000,0.000000,6.000000,1.000000,2.000000,2.000000,4.000000,5.000000,3.000000,4.000000,7.000000,5.000000,8.000000,7.030000,3.840000,3.830000,6.390000,4.600000,5.000000,6.000000,1.000000,692.301631,3047249.000000,103.183232,98.314906,38.975613,0.252550,,1.060049,,,,29.000000,2229.054000,9.907052,,21.136982,45.700001,25.961899,,1.622448,64.283000,615.761298,72.201610,14758.000000,13.511000,-0.418746,,45.299999,5.900000,779.829626,,35.239410,0.000000,25.000000,,3.444901,,0.389940
Armenia,ARM,2003,6.910000,5.710000,4.290000,6.730000,6.300000,5.000000,0.000000,0.000000,0.000000,5.000000,0.000000,2.000000,2.000000,4.000000,5.000000,2.000000,3.000000,7.000000,5.000000,7.000000,6.980000,4.950000,4.080000,6.640000,6.170000,5.000000,6.000000,1.000000,779.829626,3036420.000000,113.748757,83.585275,41.987289,0.239710,9.000000,4.721553,,,,28.200000,1589.099000,11.029603,16.621539,20.829054,44.500000,23.682098,13.999787,1.409027,64.250000,652.484505,72.609585,16816.000000,13.741000,-0.356003,18.000000,46.000000,9.556641,924.464010,,36.206520,0.000000,,,2.042303,,0.716850
Armenia,ARM,2004,7.880000,4.920000,9.110000,7.820000,7.070000,5.000000,0.000000,0.000000,0.000000,5.000000,0.000000,2.000000,2.000000,4.000000,5.000000,2.000000,3.000000,7.000000,5.000000,7.000000,6.910000,5.710000,4.290000,6.730000,6.300000,5.000000,5.000000,0.000000,924.464010,3025982.000000,117.078357,83.744715,41.120647,0.212010,9.000000,6.961261,,,,31.690000,2323.356000,11.692305,16.171248,18.633285,40.700001,24.662200,13.996406,1.246117,64.217000,692.256266,72.973756,19025.000000,13.949000,-0.344352,18.000000,46.900002,13.186301,1181.968445,,36.801029,0.000000,,,3.191339,,0.105304
Armenia,ARM,2005,7.750000,5.560000,9.210000,7.080000,6.950000,5.000000,0.000000,0.000000,0.000000,5.000000,0.000000,2.000000,2.000000,4.000000,5.000000,2.000000,3.000000,7.000000,5.000000,7.000000,7.880000,4.920000,9.110000,7.820000,7.070000,5.000000,5.000000,0.000000,1181.968445,3014917.000000,100.221333,56.499068,45.298178,0.257610,9.000000,0.642343,,,,30.780000,1974.994000,7.319480,15.826417,17.984273,43.599998,20.892517,14.335663,0.619179,64.184000,833.292591,73.287390,21332.000000,14.097000,-0.366337,18.000000,46.200001,14.040795,1625.407769,85.603127,38.369141,0.000000,25.900000,3.800000,2.277200,,0.844876
Armenia,ARM,2006,7.760000,5.620000,9.430000,7.280000,7.200000,5.000000,0.000000,0.000000,0.000000,5.000000,0.000000,2.000000,2.000000,4.000000,5.000000,2.000000,3.000000,7.000000,5.000000,7.000000,7.750000,5.560000,9.210000,7.080000,6.950000,5.000000,5.000000,0.000000,1625.407769,3002161.000000,98.609968,71.784958,44.657553,0.240570,8.000000,2.892357,,,,27.470000,1364.250000,6.732921,17.189033,16.525104,42.599998,20.451098,14.395987,1.080395,64.150000,852.249430,73.548268,24271.000000,14.164000,-0.423994,17.000000,46.200001,10.467842,2126.618661,87.938431,41.765018,0.000000,,3.700000,2.074116,,0.833118
Armenia,ARM,2007,7.850000,5.710000,8.980000,7.530000,7.190000,5.000000,0.000000,0.000000,0.000000,5.000000,0.000000,2.000000,2.000000,4.000000,5.000000,2.000000,3.000000,7.000000,5.000000,7.000000,7.760000,5.620000,9.430000,7.280000,7.200000,5.000000,5.000000,0.000000,2126.618661,2988117.000000,99.376631,117.137314,43.908808,0.211070,8.000000,4.407361,,2.140000,,24.280000,2592.386000,6.665846,17.852944,17.515685,42.200001,20.282060,15.962532,0.875874,64.117000,954.730354,73.764659,27375.000000,14.161000,-0.468894,17.000000,46.000000,13.865711,3080.970959,90.140678,44.322128,0.000000,,3.700000,1.202724,,0.207002
Armenia,ARM,2008,8.760000,5.600000,8.880000,7.650000,7.200000,5.000000,0.000000,0.000000,0.000000,5.000000,0.000000,2.000000,2.000000,4.000000,5.000000,2.000000,3.000000,7.000000,5.000000,7.000000,7.850000,5.710000,8.980000,7.530000,7.190000,5.000000,5.000000,0.000000,3080.970959,2975029.000000,90.854240,101.726739,43.547531,0.224380,8.000000,8.949953,,,,25.270000,2406.882000,11.981614,16.062583,17.049483,48.900002,18.398121,17.321759,1.405882,63.997000,1009.769317,73.945000,28861.000000,14.101000,-0.438964,17.000000,37.599998,13.198004,3919.975474,84.025169,46.580582,0.000000,,3.700000,0.260616,,0.084196
Armenia,ARM,2009,8.130000,5.550000,9.440000,7.640000,6.780000,5.000000,0.000000,0.000000,0.000000,5.000000,0.000000,2.000000,2.000000,4.000000,5.000000,2.000000,3.000000,7.000000,5.000000,7.000000,8.760000,5.600000,8.880000,7.650000,7.200000,5.000000,5.000000,0.000000,3919.975474,2966108.000000,244.309041,177.330023,35.805658,0.290930,5.000000,3.406767,,,,24.370000,2250.275000,17.405187,17.421274,18.764471,48.099998,18.913892,16.505863,2.181899,63.789000,879.947055,74.095829,25413.000000,13.986000,-0.300313,14.000000,39.500000,13.749202,2915.583906,89.061287,49.119549,0.000000,16.000000,3.700000,0.095419,,0.077772
Armenia,ARM,2010,8.140000,5.560000,9.180000,7.610000,7.220000,5.000000,0.000000,0.000000,0.000000,5.000000,0.000000,2.000000,2.000000,4.000000,5.000000,2.000000,3.000000,7.000000,5.000000,7.000000,8.130000,5.550000,9.440000,7.640000,6.780000,5.000000,5.000000,0.000000,2915.583906,2963496.000000,295.687931,115.680939,37.030026,0.241390,5.000000,8.181576,,2.520000,,26.210000,2068.236000,29.738612,18.548415,19.200428,49.900002,19.153052,17.070051,1.848659,63.580000,837.953552,74.226341,25626.000000,13.830000,-0.088100,14.000000,38.599998,6.900000,3124.784018,,50.624470,0.000000,,3.700000,3.122872,,0.121782
Armenia,ARM,2011,8.820000,5.820000,9.150000,7.390000,7.460000,5.000000,0.000000,0.000000,0.000000,5.000000,0.000000,2.000000,2.000000,4.000000,5.000000,2.000000,3.000000,7.000000,5.000000,7.000000,8.140000,5.560000,9.180000,7.610000,7.220000,5.000000,5.000000,0.000000,3124.784018,2967984.000000,324.309700,134.805309,33.838867,0.270140,3.000000,7.651234,,,,26.130000,2741.598000,24.584118,17.077029,17.754474,51.500000,22.815416,17.219419,2.598362,63.371000,915.064569,74.342829,27046.000000,13.652000,0.151328,8.000000,38.900002,-14.149989,3417.171836,,51.001419,0.000000,,3.600000,8.432721,,0.788207
Armenia,ARM,2012,8.500000,5.780000,9.340000,7.340000,7.640000,5.000000,0.000000,0.000000,0.000000,5.000000,0.000000,2.000000,2.000000,4.000000,5.000000,2.000000,3.000000,7.000000,5.000000,7.000000,8.820000,5.820000,9.150000,7.390000,7.460000,5.000000,5.000000,0.000000,3417.171836,2978339.000000,305.983973,91.584605,31.175459,0.254380,3.000000,2.555471,,2.560000,,24.860000,2648.991000,29.149723,16.767218,17.230068,52.099998,20.068070,17.491642,2.649412,63.161000,997.415338,74.452098,29033.000000,13.474000,0.348283,8.000000,37.299999,2.200000,3565.517575,,46.043591,0.000000,,3.700000,7.925194,,0.402093
Armenia,ARM,2013,7.900000,5.610000,9.180000,8.080000,7.560000,5.000000,0.000000,0.000000,0.000000,5.000000,0.000000,2.000000,2.000000,4.000000,5.000000,2.000000,3.000000,7.000000,5.000000,7.000000,8.500000,5.780000,9.340000,7.340000,7.640000,5.000000,5.000000,0.000000,3565.517575,2992192.000000,240.730541,97.841315,30.049505,0.236860,2.000000,5.793788,,,,25.560000,3107.600000,46.366895,,15.994987,53.200001,20.740369,,2.883150,62.975000,,74.561366,30285.000000,13.308000,0.464047,4.000000,36.299999,4.700000,3716.828923,,46.108620,0.000000,4.600000,3.700000,6.072730,,0.979007
Australia,AUS,1970,5.080000,8.030000,9.620000,6.510000,5.390000,10.000000,0.000000,0.000000,0.000000,10.000000,0.000000,3.000000,3.000000,4.000000,7.000000,5.000000,5.000000,8.000000,7.000000,10.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12507000.000000,0.000000,0.000000,,,,3.906068,,,,,1217.624000,,,,,,,,85.265000,4063.411370,71.018537,,20.600000,1.970189,,,5.092821,3297.783659,,15.768420,0.000000,,,5.584824,,0.170979
